MRTime,IMSI,SRNCID,BestCellID,SRNTI,RAB,Delay,UE_TXPower,LCS_BIT,Longitude,Latitude,RNCID_1,CellID_1,EcNo_1,RSCP_1,RTT_1,UE_Rx_Tx_1,RNCID_2,CellID_2,EcNo_2,RSCP_2,RTT_2,UE_Rx_Tx_2,RNCID_3,CellID_3,EcNo_3,RSCP_3,RTT_3,UE_Rx_Tx_3,RNCID_4,CellID_4,EcNo_4,RSCP_4,RTT_4,UE_Rx_Tx_4,RNCID_5,CellID_5,EcNo_5,RSCP_5,RTT_5,UE_Rx_Tx_5,RNCID_6,CellID_6,EcNo_6,RSCP_6,RTT_6,UE_Rx_Tx_6
1900-00-01 16:28:05.100,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4988133,31.21326333,6290,49779,-5,-44,-999,-999,6157,55105,-5,-48,-999,-999,6292,60673,-5,-56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:06.730,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4988433,31.21324333,6290,49779,-5,-47,-999,-999,6157,55105,-5,-50,-999,-999,6292,60673,-5,-53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:08.360,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4989233,31.21321,6290,49779,-5,-50,-999,-999,6157,55105,-5,-51,-999,-999,6292,60673,-5,-52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:09.810,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4989805,31.21317518,6290,49779,-5,-47,-999,-999,6292,60673,-5,-52,-999,-999,6157,55105,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:11.230,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4990244,31.21313781,6290,49779,-5,-42,-999,-999,6292,60673,-5,-55,-999,-999,6157,55105,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:12.750,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4990867,31.21308499,6290,49779,-5,-39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:14.600,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4991592,31.21303414,6290,49779,-5,-44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:16.050,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4992109,31.2130048,6290,49779,-5,-47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:17.860,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4993125,31.21297333,6290,49779,-5,-41,-999,-999,6292,60673,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:19.100,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4994083,31.21297667,6290,49779,-5,-49,-999,-999,6292,60673,-5,-50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:20.940,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4995177,31.21302562,6290,49779,-5,-48,-999,-999,6292,60673,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:22.290,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4996067,31.21309167,6290,49779,-5,-54,-999,-999,6292,60673,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:23.830,1234567890,6290,49779,-999,-999,-999,-999,-999,121.4997175,31.21318337,6290,49779,-5,-54,-999,-999,6292,60673,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:25.290,1234567890,6290,49779,-999,-999,-999,-999,-999,121.49984,31.21328333,6290,49779,-5,-48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:27.020,1234567890,6290,49779,-999,-999,-999,-999,-999,121.5000133,31.213425,6290,49779,-5,-52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:28.230,1234567890,6290,49779,-999,-999,-999,-999,-999,121.5001033,31.2135,6290,49779,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:29.570,1234567890,6290,49779,-999,-999,-999,-999,-999,121.5002377,31.21361447,6290,49779,-5,-52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:30.960,1234567890,6290,49779,-999,-999,-999,-999,-999,121.5003459,31.21370563,6290,49779,-5,-55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:33.030,1234567890,6290,49955,-999,-999,-999,-999,-999,121.5005633,31.21389,6290,49955,-5,-41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:34.560,1234567890,6290,49955,-999,-999,-999,-999,-999,121.5007109,31.21401254,6290,49955,-5,-52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:36.380,1234567890,6290,49955,-999,-999,-999,-999,-999,121.5008275,31.21410956,6290,49955,-5,-56,-999,-999,6160,46034,-5,-51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:37.820,1234567890,6290,49955,-999,-999,-999,-999,-999,121.5010118,31.21426175,6290,49955,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:39.260,1234567890,6290,49955,-999,-999,-999,-999,-999,121.50116,31.21439,6290,49955,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:40.590,1234567890,6290,49955,-999,-999,-999,-999,-999,121.5012946,31.21450397,6290,49955,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:42.080,1234567890,6290,49955,-999,-999,-999,-999,-999,121.5014517,31.21464667,6290,49955,-5,-58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:43.570,1234567890,6290,49955,-999,-999,-999,-999,-999,121.5015742,31.21478259,6290,49955,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:45.040,1234567890,6290,49955,-999,-999,-999,-999,-999,121.501685,31.21491833,6290,49955,-5,-67,-999,-999,6154,54113,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:46.940,1234567890,6290,49955,-999,-999,-999,-999,-999,121.5018148,31.215099,6290,49955,-5,-66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:49.560,1234567890,6290,49953,-999,-999,-999,-999,-999,121.5019676,31.2153426,6290,49953,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:51.020,1234567890,6290,49953,-999,-999,-999,-999,-999,121.5020327,31.21546418,6290,49953,-5,-51,-999,-999,6154,54113,-5,-61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:52.270,1234567890,6290,49953,-999,-999,-999,-999,-999,121.5021,31.21560667,6290,49953,-5,-51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:53.890,1234567890,6290,49953,-999,-999,-999,-999,-999,121.5021675,31.21576672,6290,49953,-5,-53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:55.460,1234567890,6290,49953,-999,-999,-999,-999,-999,121.5022296,31.21594009,6290,49953,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:57.630,1234567890,6290,49953,-999,-999,-999,-999,-999,121.502275,31.21610841,6290,49953,-5,-50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:28:59.140,1234567890,6290,49969,-999,-999,-999,-999,-999,121.50231,31.21621833,6290,49969,-5,-48,-999,-999,6214,60049,-5,-63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:00.580,1234567890,6290,49969,-999,-999,-999,-999,-999,121.5023524,31.21631697,6290,49969,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:02.260,1234567890,6290,49969,-999,-999,-999,-999,-999,121.5024167,31.21644167,6290,49969,-5,-52,-999,-999,6329,61811,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:03.590,1234567890,6290,49969,-999,-999,-999,-999,-999,121.5024759,31.21655841,6290,49969,-5,-53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:05.290,1234567890,6290,49969,-999,-999,-999,-999,-999,121.50252,31.216675,6290,49969,-5,-55,-999,-999,6329,61811,-5,-67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:06.730,1234567890,6290,49969,-999,-999,-999,-999,-999,121.5025283,31.21676,6290,49969,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:08.180,1234567890,6290,49969,-999,-999,-999,-999,-999,121.502515,31.21695,6290,49969,-5,-60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:09.630,1234567890,6290,49969,-999,-999,-999,-999,-999,121.5024783,31.21711011,6290,49969,-5,-63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:11.330,1234567890,6290,49969,-999,-999,-999,-999,-999,121.5024349,31.21724226,6290,49969,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:12.500,1234567890,6290,49969,-999,-999,-999,-999,-999,121.5023361,31.21745268,6290,49969,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:15.040,1234567890,6290,49970,-999,-999,-999,-999,-999,121.502145,31.21775833,6290,49970,-5,-51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:16.550,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5020617,31.21789,6290,49970,-5,-56,-999,-999,6154,54113,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:17.960,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5018917,31.21816333,6290,49970,-5,-57,-999,-999,6201,55969,-5,-55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:19.600,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5017548,31.21837155,6290,49970,-5,-58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:21.320,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5016515,31.2185383,6290,49970,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:22.760,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5015141,31.21880599,6290,49970,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:24.670,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5013788,31.21911723,6290,49970,-5,-60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:26.120,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5013034,31.21930742,6290,49970,-5,-53,-999,-999,6160,46226,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:27.780,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5012025,31.21959766,6290,49970,-5,-53,-999,-999,6160,46226,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:29.820,1234567890,6290,49970,-999,-999,-999,-999,-999,121.5011145,31.21989321,6290,49970,-5,-71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:31.370,1234567890,6290,50002,-999,-999,-999,-999,-999,121.5010706,31.22004405,6290,50002,-5,-72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:32.610,1234567890,6290,50002,-999,-999,-999,-999,-999,121.5010185,31.22022358,6290,50002,-5,-71,-999,-999,6329,61698,-5,-60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:34.040,1234567890,6290,50002,-999,-999,-999,-999,-999,121.5009883,31.22034167,6290,50002,-5,-72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:37.250,1234567890,6290,50003,-999,-999,-999,-999,-999,121.500945,31.220555,6290,50003,-5,-60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:38.930,1234567890,6290,50003,-999,-999,-999,-999,-999,121.5009258,31.22064919,6290,50003,-5,-61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:40.490,1234567890,6290,50003,-999,-999,-999,-999,-999,121.5009056,31.22072501,6290,50003,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:41.970,1234567890,6290,50003,-999,-999,-999,-999,-999,121.500895,31.220755,6290,50003,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:44.280,1234567890,6290,50003,-999,-999,-999,-999,-999,121.5008883,31.22076833,6290,50003,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:45.700,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5008844,31.22077504,6290,50001,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:47.150,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5008817,31.22078333,6290,50001,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:48.660,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5008775,31.22078834,6290,50001,-5,-58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:50.160,1234567890,6290,50001,-999,-999,-999,-999,-999,121.500875,31.22079167,6290,50001,-5,-58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:51.960,1234567890,6290,50001,-999,-999,-999,-999,-999,121.500875,31.22079333,6290,50001,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:53.390,1234567890,6290,50001,-999,-999,-999,-999,-999,121.500875,31.22079167,6290,50001,-5,-58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:54.830,1234567890,6290,50001,-999,-999,-999,-999,-999,121.500875,31.22079167,6290,50001,-5,-60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:56.270,1234567890,6290,50001,-999,-999,-999,-999,-999,121.500875,31.22079167,6290,50001,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:57.280,1234567890,6290,50001,-999,-999,-999,-999,-999,121.500875,31.22079167,6290,50001,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:29:59.150,1234567890,6290,50001,-999,-999,-999,-999,-999,121.500875,31.22079,6290,50001,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:00.590,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5008678,31.22080396,6290,50001,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:02.030,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5008533,31.22083833,6290,50001,-5,-66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:03.710,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5008342,31.22088837,6290,50001,-5,-66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:05.390,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5008038,31.2209702,6290,50001,-5,-66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:06.830,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5007917,31.22100333,6290,50001,-5,-68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:08.280,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5007483,31.22111667,6290,50001,-5,-69,-999,-999,6201,55969,-5,-72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:09.700,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5007116,31.22122258,6290,50001,-5,-70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:11.100,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5006792,31.22131286,6290,50001,-5,-69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:12.590,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5006267,31.2214492,6290,50001,-5,-71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:14.030,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5005817,31.221555,6290,50001,-5,-73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:15.470,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5005454,31.22164249,6290,50001,-5,-71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:16.910,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5004975,31.22175301,6290,50001,-5,-75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 16:30:18.820,1234567890,6290,50001,-999,-999,-999,-999,-999,121.5004475,31.22186087,6290,50001,-5,-71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
